Q Q0 dL dH-dL a b dmin dmax-dmin Objective
0.783862 0.457232 -0.125185 0.109432 3.5657 1.0466 0.118214 0.157552 1.01526
0.314306 0.681991 0.178929 0.271671 3.98412 3.91905 0.269211 0.637514 0.250987
0.230114 0.607431 -0.110264 0.916136 1.37058 1.61148 0.669142 0.0672914 6.36113
0.740494 0.710287 0.427023 0.0813444 3.78422 3.35153 0.75152 0.128273 1.32298
0.219849 0.46718 0.572887 0.0558036 3.26014 1.32593 0.171176 0.0993774 1.06495
0.909355 0.726217 0.4165 0.485428 3.76902 2.57981 0.51874 0.78059 0.69067
0.708967 0.819605 -0.0253765 0.695957 1.48291 3.34957 0.905309 0.0228367 3.96301
0.672557 0.919089 0.0260164 0.188108 1.19226 0.953613 0.404756 0.984195 0.596759
0.244713 0.613585 0.694279 0.94692 3.05312 1.00436 0.432202 0.747786 0.0962774
0.944866 0.239632 0.946015 0.808292 1.74429 3.24204 0.320623 0.403181 0.616825
0.602175 0.822016 0.484935 0.519047 1.01382 1.06456 0.326456 0.613662 0.357861
0.697737 0.382537 0.683215 0.706531 1.81936 3.68208 0.21579 0.201708 0.365277
0.881091 0.511121 0.309821 0.514245 3.80756 2.56028 0.723236 0.156209 0.971016
0.446419 0.848638 0.856405 0.324957 3.11575 3.91887 0.119549 0.481665 0.482076
0.50848 0.931733 0.951324 0.505779 3.83868 3.54783 0.791697 0.0900956 0.459172
0.481362 0.447367 0.284551 0.379199 1.27698 1.78484 0.772216 0.388493 1.06495
0.450849 0.744487 0.754478 0.599386 2.84397 3.78915 0.76231 0.771187 0.32453
0.837532 0.355601 0.7686 0.483625 1.58929 3.41953 0.690208 0.343233 0.60745
0.709681 0.423656 0.046991 0.449177 2.66013 1.12544 0.0227175 0.0716561 0.572089
0.293345 0.530528 0.15905 0.816391 3.44663 0.993597 -0.17771 0.373931 0.193039
0.964581 0.907158 0.349333 0.034217 3.61899 2.39083 0.315854 0.208816 0.690822
0.871721 0.537104 0.460384 0.391445 1.77099 0.921525 0.395237 0.128942 0.627809
0.841943 0.222145 0.523546 0.327947 3.74748 1.81765 0.31818 0.544676 0.642178
0.843259 0.582668 0.155681 0.7662 2.86112 0.805462 0.293248 0.0557968 1.06748
0.788324 0.624002 -0.00883221 0.820372 1.35593 3.49147 0.722256 0.771848 0.757795
0.398738 0.451504 0.468658 0.770462 2.2763 3.33294 0.770301 0.955122 0.455449
0.955145 0.810528 -0.179754 0.924755 3.37898 3.58133 -0.194935 0.906353 0.688101
0.568547 0.961372 -0.11891 0.661321 3.14547 2.90297 0.659777 0.820759 0.820471
0.389478 0.903066 -0.0148991 0.713213 1.70211 1.63444 0.756308 0.614728 0.87838
0.970469 0.836053 0.525255 0.767279 3.205 2.26016 -0.0341137 0.588405 0.668884
0.896478 0.973646 0.904315 0.101773 3.25139 2.33617 0.373932 0.184542 0.476918
0.924486 0.305775 0.762488 0.602671 3.04098 3.04489 0.528992 0.884401 0.666468
0.706193 0.658345 0.329519 0.383613 3.37663 3.88722 0.480225 0.362667 0.679114
0.989802 0.960236 0.11949 0.97493 2.61293 1.13945 0.0174603 0.679403 0.711141
0.328938 0.644908 0.617673 0.228793 3.06281 3.43146 0.146244 0.0169953 2.22978
0.281273 0.663499 0.291549 0.219798 3.35092 1.86619 0.506647 0.556102 0.441655
0.773476 0.651686 0.309605 0.190909 3.40268 2.6137 -0.115601 0.620063 0.522185
0.764035 0.270309 0.343336 0.782412 2.3455 3.6277 0.735243 0.290372 0.90409
0.902277 0.791027 0.837961 0.838422 2.8182 1.76914 0.321574 0.795068 0.629816
0.632401 0.423914 0.685433 0.742543 1.02099 3.71832 -0.0830306 0.831729 0.339573
0.839919 0.472632 0.213046 0.0217967 1.29597 3.06981 0.987286 0.131092 1.74575
0.716288 0.325611 0.75616 0.257624 1.22872 2.78506 0.959568 0.776337 0.619353
0.227196 0.546717 0.514748 0.020927 1.10994 1.99857 0.175614 0.268606 0.502637
0.389226 0.277395 0.309309 0.354565 2.14644 1.47347 0.988987 0.276409 3.33344
0.680219 0.85329 0.317044 0.21546 1.09174 3.76351 0.608203 0.307913 0.746505
0.86289 0.471388 0.836317 0.475761 2.65137 1.01855 0.381355 0.0595488 0.434546
0.518494 0.7815 0.736235 0.981886 2.39211 2.17442 0.569916 0.184575 0.266802
0.61447 0.368096 0.800809 0.860781 1.81963 3.41542 0.643024 0.882738 0.454525
0.421353 0.570016 0.559784 0.608581 1.88764 2.06178 0.171786 0.745084 0.186585
0.75937 0.330038 0.188767 0.491116 3.22417 3.40856 0.0013651 0.1278 0.418472
0.282301 0.710314 0.252494 0.0749077 2.72593 3.37152 0.00991102 0.178066 0.561602
0.636066 0.421668 -0.000123723 0.529689 2.68868 2.22426 0.213524 0.855829 0.646464
0.459029 0.310783 0.447185 0.590496 0.890389 2.40997 0.541915 0.176342 0.559965
0.552712 0.454718 0.750997 0.906412 2.83188 3.41453 0.251063 0.349011 0.330138
0.884626 0.877408 0.781623 0.610011 3.96214 3.80228 0.673003 0.050044 0.497378
0.570635 0.268772 0.670651 0.958747 0.899048 3.9 0.614418 0.108137 0.327169
0.872738 0.975803 0.858861 0.0316569 1.89773 3.83563 0.18278 0.53486 0.531324
0.780962 0.956973 0.0494129 0.347219 1.00728 0.839544 0.236503 0.12842 0.862549
0.944974 0.445814 0.0995031 0.232192 1.44817 3.61198 0.170985 0.901832 0.683154
0.877603 0.348008 0.491835 0.187061 3.47146 2.70726 0.0853099 0.428874 0.590213
0.261157 0.610362 0.920558 0.865382 1.55388 2.08981 0.00588797 0.58832 0.583478
0.397847 0.941111 0.0165138 0.0475123 1.92426 2.23909 0.877752 0.098505 7.78314
0.979747 0.66095 0.0222247 0.968889 1.83978 0.874875 -0.0266696 0.631304 0.704093
0.589419 0.611076 0.71022 0.71727 3.69752 0.843968 0.103285 0.29198 0.367756
0.285048 0.369785 0.625301 0.898375 3.36959 2.94146 0.931431 0.145395 2.87395
0.323979 0.832336 0.193683 0.223265 2.42025 1.07933 0.278563 0.484505 0.264582
0.534912 0.403596 0.495942 0.0274383 3.53716 3.71359 0.413822 0.033072 0.530443
0.872826 0.729725 0.472591 0.722123 3.01109 2.08918 0.279917 0.125458 0.533085
0.687825 0.496182 0.181121 0.219047 1.84523 2.00043 0.650928 0.452303 0.868015
0.273864 0.986661 0.413284 0.775133 1.15527 1.35754 0.263807 0.0875204 0.775127
0.37082 0.545787 0.833422 0.0444826 2.58936 3.98969 0.706104 0.55584 0.188619
0.662141 0.44868 0.903857 0.512912 2.65076 1.93502 0.212389 0.534991 0.350662
0.888636 0.494337 0.199685 0.32173 1.73305 1.96509 0.799739 0.75877 0.738587
0.7468 0.819145 0.193901 0.658559 3.73709 2.08889 0.860869 0.48056 0.959724
0.200318 0.407607 0.245022 0.558344 1.84611 1.71203 0.132546 0.927727 0.163826
0.853348 0.541248 0.35709 0.988928 3.26137 2.32273 0.739682 0.0804253 1.4309
0.810598 0.348512 0.695404 0.0349185 3.37762 1.62125 -0.172257 0.90413 0.54597
0.358004 0.828214 0.983707 0.958366 2.38679 3.42092 -0.171273 0.442406 0.873397
0.234337 0.497155 0.252676 0.551704 3.96271 2.98456 0.858473 0.192665 7.36931
0.290256 0.97419 0.205154 0.377097 1.28151 3.83045 0.279994 0.297838 0.130493
0.341798 0.937224 0.0701073 0.240018 3.35468 1.21709 0.732296 0.671647 0.916891
0.591626 0.284329 0.0123229 0.725435 2.18139 1.9614 0.846838 0.147677 9.09428
0.502068 0.809607 0.0892751 0.0582874 3.48652 2.09219 0.212856 0.91751 0.482998
0.519512 0.768939 0.15599 0.374407 1.50339 3.22754 0.500795 0.763148 0.514448
0.350481 0.541701 0.746198 0.974728 1.80368 1.25052 -0.167976 0.745311 0.329082
0.322864 0.736321 0.223566 0.733046 3.85455 3.85174 0.640866 0.767671 0.484281
0.786623 0.489497 0.746218 0.569222 1.50864 1.9125 0.550371 0.093974 0.383324
0.396965 0.658655 0.317576 0.224296 3.39997 2.58924 -0.0361759 0.930171 0.200409
0.482515 0.392543 0.277074 0.429939 3.86495 3.04472 0.510302 0.790556 0.626643
0.553477 0.718173 -0.0597572 0.222664 1.70289 3.18479 0.794094 0.688042 0.944164
0.534394 0.252933 0.58919 0.018138 1.1266 1.61286 0.0170778 0.436989 0.270352
0.298822 0.460795 0.0730787 0.0171121 2.13235 2.75824 0.390001 0.349396 0.799948
0.730455 0.731646 0.836557 0.444193 2.77701 1.34856 0.521373 0.0864829 0.417831
0.958071 0.51343 0.873071 0.193884 3.12848 1.98577 -0.16943 0.0814521 0.396396
0.788654 0.738558 0.0771139 0.763024 2.05994 2.74261 0.17194 0.650451 0.630504
0.251216 0.431907 -0.0121971 0.707424 2.8176 3.3474 0.774912 0.698318 1.04113
0.546815 0.889945 0.181884 0.982113 2.56307 1.72026 0.801527 0.845595 0.737096
0.527556 0.8784 -0.131464 0.187668 1.19413 2.44651 -0.183753 0.730005 0.320374
0.257557 0.608112 0.551262 0.364046 0.842982 2.62788 0.953486 0.607402 0.30824
0.616422 0.262518 0.262455 0.053408 2.60878 1.01433 0.90633 0.737786 1.00602
0.410741 0.418551 0.568641 0.947276 2.47479 2.65416 0.981244 0.446009 0.937785
0.313483 0.40702 0.273077 0.594863 1.66177 1.11978 0.144978 0.674989 0.207899
0.887054 0.546534 0.845003 0.933085 2.59174 1.23289 0.390376 0.923236 0.642804
0.760633 0.266517 -0.170648 0.570874 1.73833 2.93793 0.056835 0.16485 0.908809
0.661569 0.423697 0.501059 0.901657 1.5952 2.5983 0.375138 0.0576169 0.362874
0.919887 0.256827 -0.199092 0.565182 1.12965 3.62554 0.867295 0.102934 1.64048
0.59732 0.355883 0.960258 0.5735 2.58674 1.3554 0.910422 0.22461 0.522157
0.323783 0.987815 0.816135 0.477304 0.818081 2.1902 0.259777 0.807573 0.470667
0.449635 0.310636 0.321471 0.0437047 3.22715 0.882376 0.0576431 0.624781 0.415872
0.503546 0.246959 0.332029 0.0755473 2.56938 3.91087 0.301832 0.642537 0.430318
0.506779 0.47666 0.973903 0.247917 0.916014 1.35198 0.635572 0.174351 0.440141
0.353808 0.818467 0.205356 0.443034 1.39609 2.74428 0.0409117 0.173935 0.432555
0.90893 0.748889 0.186927 0.593968 1.45816 2.5749 0.998795 0.525437 0.782936
0.854571 0.96958 0.339142 0.964876 3.12402 1.82724 0.705964 0.366963 0.780418
0.214315 0.863103 0.950553 0.495924 3.61435 1.22084 0.154527 0.327327 0.865759
0.60585 0.589336 0.20194 0.223227 2.10091 1.94162 0.994384 0.307219 1.87545
0.970621 0.564097 0.0688555 0.156316 3.32404 3.18897 0.0950744 0.8505 0.700269
0.821237 0.818855 0.687126 0.113417 1.37542 1.48609 0.700793 0.241608 0.627508
0.6066 0.223885 0.104588 0.971069 3.59969 1.74406 0.253538 0.889758 0.692107
0.412048 0.283924 0.429017 0.824533 2.09159 0.989822 0.0557853 0.991581 0.329063
0.571134 0.692861 0.271078 0.332809 3.86298 0.994224 0.723101 0.886217 0.829831
0.659652 0.949299 0.957008 0.492478 1.84369 3.67572 0.868031 0.266043 0.422253
0.942041 0.971743 0.861256 0.776846 1.488 1.16707 0.917381 0.109302 0.708303
0.821406 0.306022 0.189875 0.235275 1.19196 2.67846 0.19383 0.34268 0.626213
0.441247 0.301193 0.226481 0.806356 1.31658 1.39611 0.378165 0.377955 0.600033
0.592325 0.270832 0.536126 0.101161 1.98805 3.885 0.758981 0.275393 0.796367
0.324839 0.75337 0.856357 0.317987 1.58721 2.3405 0.755172 0.459877 0.13842
0.832072 0.758391 0.6657 0.698205 3.36304 2.06663 0.509333 0.801444 0.632154
0.968417 0.687266 0.707958 0.203728 2.57941 3.88242 0.327634 0.775979 0.678291
0.503926 0.419052 -0.0418977 0.70232 2.79512 3.79202 0.915844 0.927959 0.970325
0.902349 0.777527 0.498216 0.809742 1.18315 1.1171 0.885433 0.364334 0.752525
0.686539 0.529623 0.0678407 0.996276 2.68015 1.32876 0.508662 0.967912 0.748895
0.4491 0.355463 -0.155704 0.116969 1.25163 1.53651 0.482503 0.440114 1.305
0.542936 0.600237 -0.12865 0.127887 1.92529 1.65818 0.825011 0.263292 3.7447
0.508292 0.29643 0.366116 0.335965 3.39414 2.80347 0.00431091 0.402899 0.281008
0.283188 0.481627 0.966978 0.226071 1.83831 2.11899 0.924097 0.122879 0.0752857
0.420842 0.797014 0.611698 0.673824 1.61312 0.928918 0.455664 0.0834562 0.5243
0.55523 0.276065 0.189518 0.962853 1.20951 1.94261 -0.143712 0.38574 0.271469
0.870487 0.691601 0.443995 0.870363 3.26716 2.58361 -0.0694702 0.119917 0.390618
0.867675 0.450588 0.196518 0.0805876 3.18098 3.67298 0.0748652 0.966658 0.650926
0.863132 0.445266 0.739858 0.30764 2.43174 1.1728 0.13139 0.15947 0.400583
0.29104 0.356181 0.93046 0.122065 2.38953 2.53725 0.586196 0.319174 0.303584
0.328534 0.350011 0.19846 0.811126 1.6854 1.37468 0.530205 0.847771 0.562899
0.869298 0.849938 -0.0800467 0.47917 2.25251 3.45538 0.853879 0.0954667 2.41896
0.596479 0.200141 0.936534 0.431822 1.32281 2.79838 0.709501 0.94774 0.421325
0.657555 0.53093 0.515681 0.69109 2.24607 1.84637 0.56053 0.323628 0.604447
0.980553 0.697923 0.41439 0.212012 3.49602 1.47733 0.620971 0.983383 0.709849
0.95167 0.840193 0.475919 0.31024 0.993499 1.46226 -0.174634 0.349804 0.608163
0.907846 0.204894 0.296553 0.217352 2.59728 2.34277 0.207932 0.398226 0.669464
0.946681 0.78949 -0.0808472 0.191703 3.21264 3.14383 0.374036 0.647927 0.721815
0.532913 0.45747 0.870107 0.534724 2.05426 2.3457 0.255969 0.166604 0.758637
0.58509 0.310905 0.450407 0.998174 2.15321 1.77097 0.374597 0.684166 0.510412
0.219328 0.989549 0.8513 0.519542 3.47337 1.67146 -0.0217871 0.940967 0.541034
0.436262 0.62245 0.322045 0.444904 1.2182 3.26292 0.140823 0.869541 0.234241
0.239862 0.92328 0.752608 0.927929 3.25381 0.82407 0.577891 0.547904 0.184386
0.771954 0.46109 0.637299 0.641312 1.43651 2.02291 0.111216 0.757366 0.497652
0.849736 0.822873 0.248648 0.13516 2.13129 2.26813 0.196045 0.932052 0.633848
0.573017 0.280808 0.746353 0.78276 1.18021 2.33439 0.984702 0.871167 0.554051
0.494696 0.48726 0.615244 0.192115 1.00347 3.73536 0.714817 0.0133178 21.689
0.354579 0.85062 0.0712442 0.925373 0.939247 0.848569 0.727845 0.275508 2.02548
0.270307 0.266973 0.0614847 0.258089 2.11627 0.901603 0.874772 0.551144 2.01156
0.497049 0.412057 0.621938 0.395716 2.50071 3.94818 0.763049 0.0975836 1.25158
0.537387 0.707427 0.844405 0.0985221 3.8436 1.57712 0.607449 0.88355 0.432679
0.945158 0.872698 0.296383 0.535815 2.5358 3.88997 0.838762 0.840495 0.712712
0.825099 0.839214 0.955091 0.202287 0.922166 1.15912 -0.128608 0.879015 0.472891
0.474771 0.542616 0.755589 0.217484 1.72758 2.81174 0.685023 0.337138 0.287221
0.337547 0.944305 0.585204 0.0561642 2.59259 3.79733 0.0889441 0.418795 0.544158
0.536092 0.386736 -0.0753005 0.51269 2.90839 3.67874 0.256746 0.587946 0.716404
0.258896 0.592115 0.49977 0.922254 1.19164 0.929038 0.315502 0.79698 0.0967342
0.536123 0.669745 0.939738 0.39942 3.29061 3.55955 0.237679 0.751193 0.294064
0.692774 0.728477 0.648116 0.486351 3.86882 2.57994 0.705383 0.0609209 0.862877
0.818912 0.29485 0.763131 0.408838 3.99948 1.98171 0.644105 0.709423 0.657517
0.554383 0.349377 -0.0212066 0.80101 1.56226 1.85062 0.238375 0.733451 0.61388
0.988823 0.98492 0.987652 0.73365 2.21631 0.88115 0.231475 0.609425 0.682056
0.235466 0.743623 0.265849 0.710329 2.39821 1.50767 0.627151 0.82935 0.307901
0.324274 0.508308 0.0779425 0.0584108 2.28818 2.01125 0.612667 0.741925 0.714312
0.788896 0.542156 0.493979 0.342984 3.01651 2.68549 0.623148 0.858111 0.658636
0.490225 0.668605 0.00125842 0.10374 2.5027 2.87442 0.0259124 0.523617 0.396815
0.299162 0.226836 0.0480424 0.865987 3.91512 1.62238 0.838169 0.909373 1.28516
0.610962 0.491525 0.504374 0.310412 1.33535 1.34391 0.602803 0.317245 0.608535
0.764997 0.225115 -0.0264524 0.0512024 3.34657 2.51954 0.621111 0.498527 0.940286
0.963737 0.529818 0.0188955 0.476257 2.96904 2.06633 0.297748 0.0415158 0.960021
0.894991 0.614419 0.389185 0.611781 1.18225 3.79179 0.0260462 0.627982 0.607953
0.749983 0.33866 0.486024 0.483071 2.42374 1.17232 -0.0881734 0.617236 0.49458
0.477822 0.96859 0.315853 0.21313 3.5232 1.923 0.382939 0.629804 0.400985
0.509797 0.644696 0.126861 0.0559444 3.74396 1.19684 0.477255 0.256234 1.42961
0.666248 0.56362 0.987343 0.562003 2.5531 2.09251 -0.0945756 0.579384 0.336757
0.439175 0.426403 0.0132188 0.153779 2.55631 1.29876 -0.0544289 0.73621 0.432857
0.975665 0.241087 0.828069 0.0361985 0.989794 2.07829 -0.00630579 0.585428 0.659541
0.360845 0.358821 0.0935953 0.837172 3.56039 1.39494 0.988138 0.222386 17.6492
0.855743 0.553486 0.963871 0.316608 1.67045 1.42672 -0.11273 0.214878 0.375555
0.679259 0.778014 0.576611 0.435064 0.897392 3.43899 0.900921 0.582918 0.633037
0.604297 0.452208 0.406476 0.750584 1.27581 3.3084 0.39553 0.0250022 0.369524
0.245884 0.782848 0.785927 0.178465 1.6415 2.23383 0.218417 0.419187 0.612106
0.259183 0.705867 0.914933 0.553337 3.86737 3.96594 0.912328 0.117342 0.0834631
0.21681 0.583538 0.735252 0.541095 1.18536 1.26747 0.761966 0.763492 0.147219
0.244165 0.943801 0.641258 0.570391 3.83955 3.8862 0.954872 0.906868 0.119635
0.740776 0.567675 0.858713 0.221847 2.78714 2.99351 0.506653 0.755657 0.518273
0.949458 0.731265 0.00357811 0.388473 2.00686 0.90093 0.343198 0.517574 0.7248
0.326535 0.512577 0.137471 0.960505 0.941828 2.98973 0.999212 0.447981 1.69626
0.768028 0.325526 0.861601 0.786837 3.9143 0.888737 -0.173505 0.932518 0.515587
0.753879 0.916725 0.00789911 0.889632 2.75026 1.07902 0.152868 0.537629 0.680328
0.951744 0.210914 0.133487 0.667769 1.14715 3.85233 0.512235 0.703265 0.705852
0.374383 0.834845 0.138189 0.671248 3.23348 2.51872 0.993762 0.839846 0.871457
0.821946 0.763256 -0.0442352 0.631358 2.75567 2.1024 0.991392 0.546577 0.954902
0.889509 0.732429 -0.140568 0.65566 3.53376 0.83609 0.295536 0.835221 0.744012
0.742221 0.812302 -0.134336 0.46502 2.25237 2.00128 0.111598 0.759466 0.653741
0.517003 0.891214 0.0282609 0.0939564 2.52136 2.31112 -0.0872331 0.384241 0.291347
0.89276 0.21006 0.645342 0.999185 3.06812 0.983073 0.975073 0.106405 1.02484
0.69655 0.658706 0.444757 0.250104 1.14533 1.09237 0.11003 0.31662 0.364316
0.844798 0.39404 0.693211 0.583068 2.52638 3.91491 0.103987 0.112651 0.391418
0.225463 0.80262 0.705253 0.191263 3.47593 1.44812 -0.114362 0.37728 0.779679
0.907058 0.363012 0.947151 0.13004 2.54474 3.10213 0.433777 0.205284 0.516767
0.379583 0.276668 -0.0860885 0.657145 3.76468 3.36485 0.935774 0.658905 1.77235
0.416647 0.284854 0.671687 0.504732 2.25108 1.89485 0.97305 0.631648 0.703382
0.715499 0.95864 0.692283 0.146495 1.66048 3.85168 0.669524 0.0449915 0.446052
0.797571 0.669142 0.987461 0.939973 2.29399 2.57699 0.484708 0.768983 0.529589
0.78335 0.355862 -0.059145 0.762566 2.30421 2.44697 -0.0950878 0.929154 0.623769
0.407721 0.366452 0.00445795 0.862486 2.22907 2.6256 0.380689 0.622636 0.696097
0.357721 0.474554 -0.0110011 0.348061 0.855367 2.41233 0.214442 0.971506 0.248643
0.972129 0.711414 0.602773 0.913113 1.02618 3.31655 0.972168 0.658648 0.705825
0.687665 0.474194 0.264787 0.0145153 0.982812 2.05723 0.268331 0.11973 0.536309
0.538288 0.310415 0.193929 0.128252 3.22101 3.30325 0.260284 0.66941 0.546591
0.23665 0.506284 0.0746231 0.509697 1.61362 1.72004 0.0329607 0.249453 0.0886113
0.750213 0.98774 -0.0774852 0.109309 2.93394 0.920912 0.221317 0.659639 0.725525
0.345117 0.70399 0.10564 0.27559 1.65404 2.64701 0.243947 0.744666 0.197548
0.709931 0.381092 0.081257 0.0278771 3.54574 3.48026 0.814093 0.753764 0.869723
0.513888 0.859413 0.0600972 0.970459 1.13117 3.00969 0.936246 0.0305695 3.53284
0.760558 0.291088 0.315227 0.838886 1.8665 0.850781 0.898411 0.959679 0.797614
0.354972 0.299501 0.462794 0.820046 3.19281 2.44415 0.286434 0.258159 0.163532
0.237542 0.214758 -0.153915 0.940154 1.49188 2.92196 0.479972 0.892347 0.657749
0.757922 0.310709 0.326678 0.996581 2.42121 3.12975 -0.13446 0.179009 0.360889
0.820055 0.625036 0.827398 0.109986 1.68603 1.03048 0.315268 0.794665 0.565132
0.422418 0.228544 0.807761 0.561475 3.00328 3.00384 -0.0218437 0.555618 0.366163
0.776566 0.464175 0.189289 0.678181 3.6069 2.10882 0.753591 0.245951 1.18832
0.941422 0.804431 -0.176918 0.394242 3.84642 1.41949 -0.00752294 0.415788 0.722984
0.236274 0.601732 0.221571 0.858449 2.50709 2.54559 0.643126 0.449407 0.702451
0.926973 0.232168 0.361139 0.744139 0.956399 1.63199 -0.159328 0.781742 0.639519
0.710058 0.780284 0.607768 0.899677 2.80778 1.97442 -0.112907 0.445733 0.35434
0.927788 0.591822 0.79953 0.54022 1.17512 0.913982 0.322732 0.861311 0.650248
0.365925 0.685937 0.116503 0.288545 1.84722 2.84677 0.826311 0.936579 0.5829
0.774369 0.800842 0.614186 0.129293 1.17356 2.38148 0.222694 0.134156 0.367984
0.76575 0.44339 0.0805247 0.151493 2.45952 1.05439 0.186694 0.539737 0.702651
0.464026 0.469478 0.857173 0.928784 2.38543 3.28904 -0.00887524 0.435468 0.522154
0.206099 0.376893 0.812701 0.170587 3.18286 3.81899 0.096704 0.836452 0.27388
0.930674 0.875143 -0.15422 0.994434 0.831807 1.92861 0.805659 0.0852195 1.57548
0.343526 0.465927 0.582007 0.98051 3.91488 0.857162 0.197618 0.936303 0.306063
0.825134 0.970823 0.60715 0.936384 1.2796 1.47316 -0.109226 0.565052 0.469979
0.631531 0.702641 0.0655828 0.711263 2.34751 2.01154 0.538564 0.956792 0.68064
0.340778 0.870551 0.430748 0.729021 2.40016 2.96375 0.297734 0.974559 0.132188
0.585384 0.536995 0.222804 0.514658 1.03704 2.31069 0.978417 0.0269414 3.85195
0.881357 0.330492 -0.186465 0.277653 3.31225 0.804569 0.251932 0.149212 1.04464
0.295721 0.570103 0.765646 0.267772 3.92418 2.53557 0.0237163 0.6373 0.374276
0.86642 0.809774 0.710974 0.616745 1.34258 1.16083 0.644733 0.900119 0.641746
0.229903 0.549213 -0.0262552 0.93967 0.835969 2.27382 0.926201 0.259514 5.37277
0.5483 0.519957 0.039826 0.836765 2.6939 3.28242 0.923289 0.0203755 3.2551
0.267186 0.65648 -0.00990754 0.104378 3.21012 1.8342 0.466663 0.596853 0.747262
0.483764 0.748458 0.861465 0.291388 3.22714 2.3528 -0.0956146 0.63005 0.383515
0.523706 0.411032 0.869018 0.779481 1.69159 2.04184 -0.125995 0.444842 0.480567
0.877949 0.401912 0.917402 0.821701 3.33131 1.50783 0.973488 0.944132 0.697051
0.872708 0.282762 -0.0477828 0.794595 0.996368 1.11781 0.439567 0.82832 0.725489
0.228967 0.678395 0.70881 0.88964 3.33863 3.91778 -0.193346 0.171958 1.35468
0.216373 0.341569 0.36777 0.167735 2.55146 2.47166 0.902375 0.810165 0.670331
0.508959 0.986365 0.273635 0.148909 3.23199 2.99261 0.295481 0.600306 0.371096
0.90202 0.976656 0.358117 0.7948 3.67968 1.60442 0.628613 0.693156 0.714157
0.876875 0.210264 -0.117049 0.784215 3.66292 1.72661 0.0785604 0.0666626 1.04503
0.612203 0.406468 0.999991 0.572027 2.22679 3.8142 0.689919 0.340555 0.334886
