Q,Q0,dL,dH-dL,a,b,dmin,dmax-dmin,Objective
0.482971,0.916698,0.591363,0.832026,1.87759,3.00134,0.908971,0.361387,0.676901
0.361369,0.736721,-0.0741735,0.489487,1.66823,2.6271,0.96198,0.573757,1.50377
0.378235,0.964332,0.0777723,0.921456,3.1184,1.6924,0.761235,0.889075,0.643044
0.451752,0.917052,0.863174,0.98322,2.48866,3.78263,-0.0382914,0.728845,0.421097
0.43409,0.321376,0.354565,0.454594,2.57957,2.67996,-0.0898971,0.864099,0.234963
0.402414,0.573808,0.523959,0.182651,1.91328,3.77531,-0.0621592,0.0665794,1.59938
0.721858,0.532931,0.91102,0.609078,3.32227,2.5426,0.183233,0.997444,0.47583
0.248678,0.467953,-0.0805635,0.636124,0.876849,1.41841,0.887167,0.919827,0.718978
0.510897,0.284942,0.05501,0.258373,0.952951,1.6841,-0.0982374,0.130316,0.261513
0.859416,0.654044,0.410962,0.363726,2.22258,3.70902,0.315062,0.95643,0.634428
0.706468,0.762918,0.319568,0.452969,3.06103,3.71976,0.464412,0.639707,0.616798
0.246727,0.864413,0.353712,0.132201,3.25406,3.84327,-0.0334935,0.138506,1.00974
0.934862,0.481938,0.542092,0.282025,3.26019,2.02085,0.424263,0.238299,0.667991
0.795705,0.625245,0.155389,0.772031,3.49856,0.999874,-0.00413956,0.261274,0.585216
0.468276,0.874016,0.56181,0.690507,1.59577,2.17746,-0.156196,0.60572,0.371485
0.614243,0.904215,0.00575858,0.848733,3.55951,1.35842,0.443754,0.661607,0.798939
0.332449,0.515279,0.919269,0.937752,1.2382,0.949492,0.420869,0.992154,0.0769486
0.223961,0.30837,0.64475,0.0471418,3.23535,3.64197,0.234148,0.869176,0.0828786
0.880631,0.295892,0.81943,0.145718,1.43197,1.79755,0.410839,0.0621308,0.384972
0.419131,0.60754,0.701312,0.525842,2.89836,1.77107,0.956308,0.991184,0.513619
0.773344,0.581557,0.772238,0.176671,3.97177,2.57836,0.470583,0.355725,0.510755
0.804688,0.383527,0.373937,0.637165,1.77737,3.69419,0.671276,0.566661,0.699834
0.807621,0.85575,0.842475,0.305021,2.17105,1.24567,0.861362,0.72242,0.640288
0.236074,0.618905,0.407946,0.157951,2.3345,2.85049,0.916996,0.144871,5.26501
0.952265,0.838502,0.101094,0.593182,1.66167,1.60946,0.758566,0.9147,0.717274
0.832926,0.526051,0.643326,0.818798,1.79799,2.18164,0.994698,0.0974007,1.26241
0.837298,0.215221,0.575853,0.510693,3.0914,1.99958,0.578874,0.187494,0.680136
0.893925,0.400123,0.36022,0.657825,3.62991,2.03133,0.443758,0.905178,0.697966
0.892997,0.32121,0.225342,0.329553,3.23505,3.79383,0.47598,0.352916,0.737798
0.936959,0.433136,0.261622,0.36617,3.58059,1.77324,0.443852,0.420723,0.722431
0.508564,0.820152,0.742947,0.409214,3.74159,3.36538,0.300904,0.349296,0.336233
0.411029,0.832641,0.779963,0.596529,2.20596,0.901469,0.581495,0.259022,0.190406
0.560454,0.936906,0.14195,0.288576,1.13771,1.86326,0.209227,0.663622,0.384482
0.541877,0.592108,0.222646,0.0568498,3.46277,3.9821,-0.133264,0.306519,0.312683
0.843293,0.295991,0.0351621,0.90595,1.45494,3.77982,-0.147669,0.933476,0.609878
0.260991,0.883256,0.999731,0.233683,0.847698,1.70268,-0.180707,0.877553,0.678831
0.746793,0.761372,0.85791,0.537505,0.938608,1.80256,-0.18792,0.214434,0.536602
0.813778,0.546925,0.725467,0.118083,3.71085,1.7928,0.349819,0.843961,0.60754
0.842495,0.350233,0.0319954,0.597775,3.05876,0.914628,0.565204,0.155063,1.26912
0.479177,0.361681,0.816883,0.836947,1.13408,3.08202,-0.187011,0.428598,0.609613
0.337251,0.34767,0.858255,0.0344264,1.30163,2.43054,-0.0106518,0.590907,0.465028
0.898956,0.536111,0.664606,0.325786,2.9936,2.9658,0.409497,0.083289,0.476656
0.434905,0.437825,0.981869,0.277352,2.24455,2.26382,0.904583,0.577116,0.31952
0.387575,0.257507,-0.19914,0.930592,1.79292,0.961529,0.0656914,0.360452,0.998735
0.635502,0.902864,0.287313,0.199884,3.30683,3.08226,-0.189161,0.952569,0.399101
0.931825,0.757622,0.253509,0.809836,2.62897,3.03376,0.246655,0.956238,0.678067
0.675649,0.670236,0.268974,0.685816,2.76452,3.6054,-0.159659,0.792829,0.436193
0.472296,0.597894,-0.0820821,0.46216,2.42519,3.13962,-0.181468,0.598099,0.311742
0.546377,0.971187,-0.195871,0.746743,1.08011,3.38305,-0.0284603,0.430607,0.472014
0.438643,0.873081,0.456692,0.354396,0.996101,2.40343,0.702536,0.611754,0.342535
0.322383,0.401111,-0.190846,0.625237,0.876331,2.8548,0.430782,0.415224,1.21621
0.626991,0.815826,0.0973912,0.385969,3.35744,1.3958,0.747804,0.0213993,3.89724
0.942918,0.981748,0.764008,0.280037,2.49961,3.28711,0.268679,0.286083,0.602425
0.937373,0.516358,0.605256,0.931433,2.27868,0.809885,0.685072,0.64573,0.705645
0.229143,0.646778,0.510902,0.650962,3.28449,1.08036,0.376103,0.405751,0.0905815
0.78639,0.665782,0.599284,0.118738,0.908979,3.44482,0.275995,0.587158,0.507365
0.613042,0.943971,0.999854,0.0704654,2.92818,0.853551,0.0535108,0.892059,0.318045
0.934368,0.360877,-0.129941,0.297153,3.67353,2.99601,0.281437,0.0923033,0.98118
0.904874,0.422642,0.602451,0.354494,3.55979,0.954948,0.300252,0.498736,0.658046
0.434022,0.735915,0.976849,0.121814,3.81417,3.70604,0.0687006,0.522285,0.516278
0.451698,0.920955,0.707428,0.678168,2.91803,3.84636,-0.0164438,0.179856,1.0252
0.775158,0.927078,0.023267,0.0864931,2.98945,2.43192,0.128191,0.186618,0.71155
0.20748,0.393181,0.855255,0.678415,2.93148,1.24559,0.198439,0.906073,0.0920577
0.210187,0.691451,0.962104,0.981246,2.07421,2.71906,0.00434904,0.914086,0.489642
0.447255,0.839007,-0.0426981,0.431555,3.2233,1.58459,0.910009,0.149957,25.4375
0.638633,0.680375,0.688065,0.956817,3.32863,0.829903,0.659371,0.195062,0.588664
0.570101,0.714039,0.778704,0.728709,3.94599,1.84294,0.356978,0.25619,0.335761
0.656377,0.574305,0.944589,0.827637,2.23626,0.915176,0.926768,0.271563,0.59038
0.962353,0.428425,0.162948,0.740535,3.73632,2.33516,0.307224,0.0743879,0.772137
0.244867,0.594958,0.410146,0.367496,3.72536,2.00556,0.290469,0.944369,0.132261
0.534673,0.988309,0.270848,0.0438301,2.52762,3.15046,-0.178227,0.116613,0.85085
0.30739,0.902859,0.282579,0.943461,2.21725,3.18948,0.283402,0.880142,0.117018
0.68002,0.571333,0.570818,0.576246,2.5411,1.70316,-0.0200908,0.391362,0.344987
0.943695,0.594322,0.473332,0.908453,2.30973,3.79217,0.620088,0.0635615,0.80273
0.909056,0.401447,0.926466,0.406927,1.49949,1.34341,0.252685,0.749092,0.617443
0.977859,0.850835,0.82507,0.0611907,2.93624,1.44987,0.18907,0.823319,0.683136
0.765652,0.961511,-0.0720365,0.714579,1.47891,1.46716,0.383449,0.5229,0.745387
0.983618,0.583151,0.280953,0.530726,1.48693,1.32026,0.418015,0.69121,0.706136
0.824219,0.445299,0.125979,0.310168,3.94897,1.3997,0.373227,0.788709,0.73445
0.26271,0.963479,0.790769,0.890495,0.956031,1.01278,0.129813,0.341084,0.816929
0.254403,0.93585,0.111824,0.29085,3.25105,2.0454,-0.150922,0.104886,0.921944
0.480038,0.682362,0.428204,0.905534,0.880472,1.55241,0.17785,0.200652,0.353974
0.741505,0.210804,0.0594017,0.526597,3.96741,3.87723,0.779147,0.67909,0.885647
0.554194,0.580017,-0.0142865,0.931075,1.59884,1.69433,0.411169,0.902271,0.625791
0.924615,0.832495,-0.0160961,0.959911,1.17204,2.60151,0.339371,0.27295,0.750253
0.808251,0.988226,0.662444,0.0796251,2.40077,1.75649,0.954621,0.613354,0.696158
0.612868,0.875501,0.538322,0.847702,2.22692,1.75122,0.475404,0.38864,0.436821
0.863913,0.621775,0.342186,0.832865,2.16052,3.1091,0.215141,0.0881877,0.518471
0.819982,0.768477,0.528955,0.946824,1.11349,2.47276,0.654973,0.844851,0.628952
0.242891,0.584841,0.732727,0.678951,2.14108,3.76484,0.932126,0.410648,0.298561
0.439854,0.971443,0.547042,0.509337,3.11955,3.73314,0.893209,0.647375,0.485617
0.39992,0.213349,0.270486,0.394119,1.18957,3.40391,0.581303,0.659957,0.517158
0.262746,0.455328,0.861559,0.583288,2.97835,1.01686,-0.159605,0.877509,0.276455
0.506993,0.402388,0.0952075,0.135493,1.65196,2.60904,0.168715,0.863953,0.438665
0.877965,0.437231,-0.164002,0.932894,2.96192,3.0331,0.994705,0.477323,0.940769
0.676075,0.227269,-0.195009,0.219053,3.82826,1.48463,-0.0927805,0.539628,0.724286
0.418469,0.750809,0.215379,0.731097,1.47748,1.8044,0.376998,0.438018,0.3749
0.253784,0.404194,0.629181,0.238646,3.63402,3.28023,0.0265884,0.836622,0.186474
0.495078,0.898528,0.128252,0.542258,1.56676,2.69349,0.538718,0.317536,0.924428
0.961949,0.401837,0.310816,0.652866,2.63376,1.11312,-0.026661,0.357797,0.670583
0.588234,0.603352,0.925417,0.261738,1.62213,3.7087,0.298634,0.341062,0.402049
0.75135,0.211853,0.75192,0.282999,3.61061,1.68316,0.225785,0.607452,0.517063
0.619612,0.29849,0.120888,0.325794,1.31079,2.63362,0.135145,0.67222,0.505434
0.94521,0.78814,0.428567,0.774415,1.22418,1.98809,0.923733,0.389367,0.742116
0.200429,0.370587,0.992818,0.899553,1.6241,2.30401,0.416586,0.279364,0.625096
0.306304,0.59233,0.858298,0.986446,2.2273,2.83032,0.973489,0.338644,0.318212
0.540463,0.880425,0.300642,0.0914325,1.50255,0.900127,-0.1539,0.531841,0.232655
0.519558,0.523997,0.786635,0.551899,1.85826,1.66937,0.627783,0.028778,1.05286
0.391319,0.704439,0.55728,0.345873,1.47893,1.58967,0.915153,0.891439,0.386689
0.914881,0.338994,0.836089,0.273637,2.4331,2.99849,0.906586,0.845548,0.685368
0.293773,0.258214,0.210428,0.726228,2.45818,2.64214,0.844966,0.962165,0.758682
0.552233,0.715052,0.843549,0.790836,3.25376,2.50324,0.302692,0.837974,0.315298
0.388625,0.598922,0.286978,0.893461,1.99858,1.54807,0.066813,0.392996,0.154009
0.636899,0.638654,-0.0859756,0.188121,1.12149,3.74723,0.960708,0.718925,0.973181
0.720473,0.899118,-0.0492885,0.915341,1.56701,2.10113,0.264989,0.23273,0.881983
0.858433,0.647963,0.100304,0.403844,2.46698,3.48071,0.0384875,0.339521,0.628604
0.294495,0.893321,0.258407,0.726622,2.74931,3.46953,0.529233,0.935067,0.133889
0.478472,0.353593,0.143421,0.718583,0.976852,1.73775,0.468208,0.902543,0.508913
0.886319,0.963992,0.244882,0.560693,0.814608,0.884363,0.182757,0.397671,0.629193
0.693871,0.971052,0.0881181,0.561256,3.46116,3.69919,0.899953,0.145064,3.79963
0.734801,0.6208,0.803704,0.546911,2.61941,2.68393,0.612637,0.250903,0.461889
0.658241,0.820163,0.918899,0.99059,2.03046,2.9825,0.298063,0.245783,0.421467
0.759478,0.253167,0.75714,0.312017,3.48533,1.9006,0.0270706,0.387561,0.400423
0.72689,0.7378,0.264065,0.397473,2.95884,0.884152,0.201035,0.435585,0.614535
0.771049,0.833987,0.676489,0.303437,1.54069,2.92755,-0.00279094,0.266698,0.36447
0.457185,0.448903,0.991124,0.285464,1.90901,1.77784,-0.111556,0.233498,1.0316
0.452368,0.269085,0.268911,0.356742,1.12548,2.47183,0.0136331,0.599791,0.217131
0.594306,0.68015,0.468847,0.85543,0.917764,2.24541,-0.0120679,0.050614,1.34276
0.293282,0.93974,0.453611,0.373949,3.59683,2.92491,0.808712,0.649761,0.322941
0.426328,0.74019,0.18027,0.759326,3.23367,1.24988,0.218971,0.361097,0.460759
0.48247,0.904216,0.180611,0.631714,2.75031,3.47532,0.496993,0.959035,0.446746
0.388827,0.44041,0.926004,0.260313,1.3195,3.48256,0.0658688,0.515163,0.5571
0.896711,0.886171,0.916265,0.621443,2.0537,2.52211,0.0485408,0.351194,0.492819
0.211829,0.621142,-0.121437,0.892571,2.35188,1.05385,0.273357,0.876361,0.458176
0.369987,0.940332,0.210209,0.510737,2.77352,3.93106,0.243576,0.63463,0.172485
0.310753,0.933972,0.603051,0.964024,1.38467,2.00693,0.0273822,0.689387,0.465318
0.757853,0.897523,0.591681,0.0316191,1.01394,2.4481,0.452785,0.029995,0.50371
0.776816,0.6279,0.458636,0.586798,1.87936,2.2756,-0.172615,0.788661,0.488426
0.334454,0.660086,0.261027,0.128931,2.80898,3.17861,-0.0454911,0.64772,0.178772
0.473966,0.237505,0.842038,0.698174,2.94963,3.01835,0.424865,0.686388,0.271677
0.880238,0.61706,0.226536,0.464131,3.50831,2.96479,0.145201,0.307434,0.647913
0.308006,0.720184,-0.119112,0.84667,2.72974,2.80504,0.0667106,0.0335916,12.1646
0.519097,0.555178,0.33129,0.0554997,1.42661,3.75337,0.801658,0.473,0.814019
0.941993,0.971753,0.0313705,0.0690952,3.24127,0.997038,0.360231,0.984509,0.712947
0.259039,0.27329,0.239315,0.225699,3.21112,3.14148,0.275553,0.258565,0.37041
0.774658,0.271374,0.637744,0.661431,1.20298,2.2121,0.138537,0.99277,0.526331
0.460939,0.581635,0.743591,0.356447,3.05497,0.997114,0.204087,0.837251,0.278682
0.61908,0.818254,0.48852,0.364923,2.93853,3.43498,0.0972023,0.608826,0.36049
0.855881,0.746624,0.651133,0.293854,2.58926,3.96321,0.798519,0.0991956,0.826977
0.83007,0.350897,-0.0261881,0.884641,1.82309,0.816554,0.531835,0.813956,0.779427
0.753263,0.820138,0.0292212,0.354737,2.05942,3.74629,0.889289,0.283354,1.38275
0.868281,0.248115,0.683294,0.421606,2.44242,3.83483,0.680076,0.622682,0.659672
0.382847,0.954148,-0.0183526,0.0183979,3.41846,3.53172,0.621011,0.138289,17.3344
0.943662,0.445636,0.713197,0.932888,3.68509,1.61621,0.947349,0.994564,0.712743
0.534839,0.745194,-0.0425886,0.0940669,2.31448,0.99715,0.662297,0.149977,8.27199
0.401657,0.831013,0.564532,0.212919,2.04842,3.41643,0.104592,0.269004,0.602577
0.649455,0.634544,0.482779,0.931134,1.26853,1.39569,0.727785,0.59632,0.629425
0.8806,0.59241,-0.126649,0.865837,2.14582,2.68662,0.288193,0.623637,0.723911
0.615196,0.750312,-0.18841,0.517668,3.54451,2.9954,-0.00998059,0.123423,1.1192
0.291693,0.303988,0.868277,0.267191,3.86717,1.51413,-0.179352,0.847176,0.280931
0.894892,0.769979,-0.102287,0.122733,1.64536,3.0443,-0.177354,0.628821,0.646515
0.750739,0.910605,-0.0888758,0.826502,2.22988,1.96004,0.347863,0.089449,2.28179
0.931248,0.300004,-0.090655,0.700089,2.97148,3.04599,0.835761,0.476671,0.808309
0.877802,0.617791,0.565957,0.449566,2.38515,2.36732,0.133576,0.0481627,0.461178
0.64143,0.861049,0.135932,0.336189,0.843664,3.87294,0.155376,0.823249,0.46649
0.754718,0.979258,0.661339,0.912771,2.53522,3.74524,-0.144448,0.140427,0.60297
0.802109,0.285286,-0.172002,0.550258,1.24463,2.95124,0.118351,0.263896,0.797421
0.482335,0.806245,-0.162302,0.992094,3.44313,2.25254,0.714616,0.513669,1.54327
0.795515,0.617784,0.821964,0.888691,1.67795,3.2263,0.842388,0.608605,0.611551
0.855151,0.432401,0.00836498,0.768353,1.97339,1.48449,0.100179,0.555121,0.686762
0.276414,0.746665,-0.100882,0.16385,3.87635,1.42968,0.817004,0.547704,2.0275
0.989825,0.430679,0.35984,0.669869,2.67396,3.35661,0.866446,0.653125,0.715802
0.933484,0.48632,0.640689,0.0253226,2.56733,2.76689,0.625562,0.341044,0.683887
0.885299,0.95914,0.501148,0.60551,3.93624,1.66269,-0.110495,0.025368,1.0288
0.642866,0.449574,0.447663,0.427174,2.41216,1.49059,0.184695,0.215928,0.343342
0.515695,0.955132,0.507825,0.11899,3.10232,3.07372,0.870875,0.445901,0.724277
0.218578,0.884441,0.258506,0.358952,3.95805,1.38099,0.658381,0.765887,0.404889
0.946299,0.694897,0.951885,0.494809,1.34462,2.74401,0.0318057,0.351873,0.571925
0.761016,0.23117,-0.0649595,0.338355,1.42827,3.62759,0.0819476,0.782905,0.624815
0.960262,0.563814,0.274623,0.642899,0.983024,1.86,-0.14168,0.128939,0.579972
0.48026,0.652805,-0.00885911,0.812319,2.85998,3.12067,-0.132572,0.900541,0.33711
0.715955,0.904017,0.399281,0.725109,1.46151,0.851291,-0.107763,0.647184,0.414871
0.593252,0.294541,0.264129,0.495112,2.06166,2.89616,-0.124812,0.121455,0.573239
0.873288,0.864398,0.988865,0.267603,3.00201,1.55638,0.762671,0.733483,0.641148
0.526465,0.438268,0.771718,0.536543,1.56016,3.62097,0.122523,0.667512,0.296265
0.727789,0.608944,0.572488,0.373491,3.31899,3.96156,0.4269,0.0190718,0.831438
0.399031,0.611095,-0.183095,0.857606,3.05749,3.02694,-0.00870126,0.0216064,8.27251
0.928489,0.686332,0.475916,0.177661,3.69756,2.04645,0.269016,0.363146,0.659473
0.392526,0.315199,0.00721476,0.563253,3.63882,2.85901,0.563655,0.351009,1.80713
0.33328,0.57737,-0.0201585,0.0177299,2.44115,2.64977,0.361264,0.0781498,14.3588
0.262282,0.59472,0.980254,0.410798,2.80038,2.0729,0.380084,0.450929,0.460858
0.928567,0.636574,0.933441,0.297443,0.808685,1.55081,0.359299,0.295305,0.56745
0.623932,0.643791,0.533467,0.0357839,2.99987,1.30229,-0.0484155,0.0872656,0.976262
0.289998,0.596939,0.180596,0.472022,3.3809,1.24716,0.343509,0.742523,0.464867
0.870495,0.329013,0.25883,0.649162,1.70308,1.45959,0.91862,0.480239,0.826401
0.873851,0.976841,0.773668,0.387478,3.30239,2.7741,-0.0841698,0.888391,0.57101
0.281627,0.246068,0.306955,0.652241,2.20384,1.60046,-0.0139679,0.549344,0.0761243
0.906121,0.285189,0.565544,0.876186,1.39746,1.3787,-0.167186,0.604895,0.594122
0.856919,0.779923,0.0457899,0.241373,3.22757,1.1008,-0.135129,0.541534,0.642742
0.309617,0.884181,0.250518,0.594357,2.01863,3.27928,0.00717179,0.308097,0.429069
0.681947,0.78756,0.285152,0.791199,3.39931,1.42644,0.442466,0.247425,0.792417
0.455977,0.561784,0.69524,0.0935812,1.98362,2.64537,-0.0704612,0.798449,0.276146
0.278716,0.483804,-0.046043,0.804664,1.95712,2.15361,0.660714,0.488631,1.32523
0.25357,0.907038,0.149644,0.763068,2.92195,1.37735,0.180319,0.326463,0.142392
0.706484,0.20989,0.516618,0.695903,2.8503,0.91755,0.64255,0.856114,0.724881
0.632265,0.490736,0.981986,0.737153,2.95526,2.6415,-0.100448,0.591636,0.341072
0.457972,0.250338,0.0784501,0.718745,3.29972,1.46891,-0.188565,0.944751,0.43432
0.94605,0.471998,0.693119,0.0234337,3.8405,2.86964,0.780456,0.209871,0.711415
0.317021,0.409973,0.25533,0.964644,3.15478,3.5614,0.222527,0.385696,0.21371
0.42422,0.709846,0.503703,0.609517,1.1179,1.31283,0.731627,0.269441,0.651357
0.213192,0.368646,0.643815,0.407336,2.43793,2.59626,0.932759,0.968673,0.372301
0.428867,0.866942,0.738047,0.583567,2.31661,3.55738,-0.168142,0.96031,0.352061
0.943919,0.480649,0.0356669,0.289698,1.78277,1.98663,0.28082,0.232103,0.739019
0.455381,0.510644,0.953816,0.948441,1.03832,2.84722,0.625345,0.676823,0.235295
0.250049,0.282149,-0.0675328,0.897703,1.74439,3.50414,0.381488,0.906004,0.464089
0.690283,0.866271,0.439597,0.286271,3.57029,1.46297,0.153578,0.642777,0.500923
0.923543,0.939384,0.176749,0.525576,2.48123,2.31344,-0.169164,0.554681,0.636504
0.424751,0.269609,-0.0180208,0.629912,1.06629,3.07113,0.536858,0.65364,0.751044
0.729096,0.853205,-0.102917,0.305121,2.69852,2.16075,0.0740289,0.656346,0.64289
0.420145,0.762704,0.406556,0.136203,0.998002,3.77737,0.258509,0.388424,0.268571
0.47921,0.350102,0.568998,0.565015,0.926895,3.58185,0.147877,0.816796,0.260254
0.254286,0.984192,0.383769,0.0768501,3.57165,1.4053,0.320464,0.273502,0.205348
0.663803,0.612379,0.756883,0.187784,1.98645,1.93772,0.0429495,0.845043,0.376837
0.273196,0.640212,0.352404,0.306672,1.32817,2.28658,-0.183582,0.445094,0.507641
0.569151,0.496382,0.887416,0.856481,2.6127,0.975692,0.0247468,0.109688,1.20658
0.316371,0.937192,0.75442,0.64149,3.01927,1.75079,0.648654,0.723826,0.0994092
0.275757,0.406347,0.371891,0.875853,2.9516,2.16568,0.0153168,0.53263,0.12626
0.473259,0.922157,0.921204,0.695877,1.39739,1.5544,0.801737,0.443181,0.198723
0.854371,0.228987,0.830174,0.0943971,2.64655,2.96125,-0.130312,0.163774,0.394393
0.714379,0.253122,0.866673,0.272378,2.97815,1.00506,0.900783,0.581626,0.696369
0.72921,0.472018,-0.100729,0.330298,3.33497,1.45276,0.815359,0.190447,2.71715
0.380427,0.39228,0.891747,0.328775,0.812686,1.82366,0.555,0.327636,0.313794
0.59364,0.846959,0.673875,0.32516,3.15788,1.67953,0.845611,0.801584,0.587962
0.514536,0.834591,-0.0416392,0.359453,1.28619,1.9157,0.486663,0.649707,0.654836
0.754416,0.339223,0.131047,0.165582,1.79039,1.7156,0.0086093,0.614344,0.584673
0.659694,0.302588,0.0310445,0.534979,3.3852,2.53489,-0.12652,0.86692,0.557953
0.936967,0.551855,0.069387,0.177658,1.25145,2.55766,0.51672,0.462846,0.730405
0.28343,0.439681,0.382324,0.908577,2.37005,3.58828,0.159353,0.680513,0.101343
0.720755,0.273294,0.770279,0.28163,3.11569,1.57997,0.402099,0.315245,0.438933
0.312546,0.864334,-0.139096,0.95743,0.861429,1.3153,0.586419,0.508253,0.764927
0.681861,0.764191,0.877628,0.593644,1.67746,3.3179,0.490645,0.949519,0.440086
0.744298,0.426999,0.0395939,0.850055,1.61517,2.74513,0.207762,0.325649,0.694348
0.340693,0.693507,-0.0505273,0.095538,2.01997,3.24824,0.984518,0.718004,1.1598
0.438957,0.730089,0.963175,0.414074,1.054,2.78383,0.659006,0.917425,0.230583
0.624582,0.417883,0.0211196,0.812577,0.824196,1.69338,0.96216,0.67547,0.990811
0.53631,0.630522,-0.0453738,0.921496,2.74325,2.02857,0.445271,0.012565,3.30399
0.941235,0.563294,0.705929,0.724269,3.09686,1.19862,0.243427,0.870468,0.67349
0.821173,0.759195,0.996602,0.843526,1.13929,2.31391,0.876193,0.591643,0.584771
0.945671,0.948504,0.980994,0.679202,2.56746,0.944846,0.903209,0.63434,0.688587
0.264098,0.300205,0.47576,0.866858,0.913887,2.34592,-0.0466632,0.637035,0.288194
0.681526,0.37181,-0.098083,0.184373,2.15957,3.19815,0.285085,0.435388,0.815413
0.70974,0.237076,-0.152798,0.691304,1.23337,1.98219,0.968735,0.19695,3.56706
0.495917,0.541001,0.10197,0.114655,3.83438,1.09121,0.025184,0.806171,0.538168
0.388557,0.689494,0.476525,0.963629,1.35186,1.74634,0.457671,0.744562,0.175535
0.673058,0.896374,0.729173,0.256737,2.38643,1.78121,0.315254,0.779325,0.423687
0.204575,0.632765,0.805326,0.652851,2.4229,3.93224,0.382805,0.351081,0.54342
0.614585,0.859184,0.970871,0.392703,3.83068,1.66166,0.238125,0.361436,0.362075
0.647859,0.365035,0.237458,0.521577,2.27316,2.40307,0.112001,0.311228,0.459435
0.900354,0.325378,-0.0647567,0.344187,1.16074,2.43429,0.260888,0.56546,0.710189
